segment_id,start_node,end_node,start_lat,start_lon,end_lat,end_lon,midpoint_lat,midpoint_lon,length_m,travel_time_s,road_type
S25135,456181473,10028793362,12.9707967,77.5810987,12.9706912,77.5813085,12.97074395,77.58120360000001,25.582,3.3,residential
S25136,456181473,456181478,12.9707967,77.5810987,12.9710337,77.5812027,12.9709152,77.5811507,28.662,3.6,residential
S25137,456181473,10028793361,12.9707967,77.5810987,12.970549,77.580964,12.97067285,77.58103134999999,31.171,4.0,residential
S25138,456181476,429001135,12.9713552,77.5804317,12.9716766,77.5805686,12.9715159,77.58050015,38.694,7.0,tertiary
S25139,456181476,10028708414,12.9713552,77.5804317,12.9711968,77.580855,12.971276,77.58064335,49.133,6.3,residential
S25140,456181478,456181473,12.9710337,77.5812027,12.9707967,77.5810987,12.9709152,77.5811507,28.662,3.6,residential
S25141,456181478,11384926141,12.9710337,77.5812027,12.9709545,77.5816841,12.9710491,77.58142838545577,60.76299999999999,7.7,residential
S25142,456181478,10028708414,12.9710337,77.5812027,12.9711968,77.580855,12.97112038336312,77.58103124225339,41.84,5.3,residential
S25143,456181479,10028793364,12.9702742,77.581361,12.970249,77.5812848,12.9702616,77.5813229,8.719,1.1,residential
S25144,456181479,1273593919,12.9702742,77.581361,12.9700751,77.5815181,12.97017465,77.58143955,27.927,3.6,residential
S25145,456181479,10028793371,12.9702742,77.581361,12.9705355,77.5816182,12.970333888293633,77.58152823694891,48.586,6.2,residential
S25146,456181482,1273593923,12.9693431,77.5810484,12.9693722,77.5810637,12.96935765,77.58105605,3.636,0.5,residential
S25147,456181487,429230961,12.9694506,77.581503,12.9696158,77.5815856,12.9695332,77.58154429999999,20.434,2.6,residential
S25148,456181487,3530048947,12.9694506,77.581503,12.9689909,77.5812327,12.96922075,77.58136784999999,58.913,7.5,residential
S25149,456181487,456181489,12.9694506,77.581503,12.9695852,77.581163,12.9695179,77.581333,39.766,5.1,residential
S25150,456181489,456181626,12.9695852,77.581163,12.9698834,77.5813021,12.9697343,77.58123255000001,36.423,4.6,residential
S25151,456181489,1273593923,12.9695852,77.581163,12.9693722,77.5810637,12.9694787,77.58111335000001,26.014,3.3,residential
S25152,456181489,456181487,12.9695852,77.581163,12.9694506,77.581503,12.9695179,77.581333,39.766,5.1,residential
S25153,456181491,1273593937,12.9677003,77.5819401,12.9675166,77.5818238,12.96760845,77.58188195,24.001,3.1,residential
S25154,456181491,10026582511,12.9677003,77.5819401,12.9678702,77.5820331,12.96778525,77.5819866,21.412,2.7,residential
S25155,456181491,456181496,12.9677003,77.5819401,12.9673284,77.5826238,12.967493319104335,77.58227192219805,85.28,10.8,residential
S25156,456181496,456181506,12.9673284,77.5826238,12.9673665,77.5826471,12.96734745,77.58263545,4.932,0.6,residential
S25157,456181496,456181513,12.9673284,77.5826238,12.9670771,77.5824855,12.967202749999998,77.58255464999999,31.708,4.0,residential
S25158,456181496,456181491,12.9673284,77.5826238,12.9677003,77.5819401,12.967493319104335,77.58227192219805,85.28,10.8,residential
S25159,456181497,10026604861,12.9662151,77.5819032,12.9663757,77.5816128,12.9662954,77.58175800000001,36.182,3.3,tertiary
S25160,456181497,10026604858,12.9662151,77.5819032,12.9665704,77.5821045,12.96639275,77.58200385,45.129,5.7,residential
S25161,456181500,10026604858,12.966696,77.5821757,12.9665704,77.5821045,12.9666332,77.5821401,15.955,2.0,residential
S25162,456181500,10026604863,12.966696,77.5821757,12.9668446,77.5819355,12.9667703,77.58205559999999,30.83,3.9,residential
S25163,456181500,456181513,12.966696,77.5821757,12.9670771,77.5824855,12.966851618864588,77.58236970551172,55.788,7.1,residential
S25164,456181506,456181496,12.9673665,77.5826471,12.9673284,77.5826238,12.96734745,77.58263545,4.932,0.6,residential
S25165,456181506,456181556,12.9673665,77.5826471,12.9676688,77.5828395,12.96751765,77.5827433,39.555,5.0,residential
S25166,456181506,10028793387,12.9673665,77.5826471,12.9671558,77.5831325,12.967258158333385,77.58288852096535,57.588,7.3,residential
S25167,456181509,10028793405,12.9674302,77.5834848,12.9674541,77.5834237,12.96744215,77.58345424999999,7.134,0.9,residential
S25168,456181509,456181581,12.9674302,77.5834848,12.9673702,77.5836829,12.9674002,77.58358385,22.479,2.9,residential
S25169,456181509,10028793388,12.9674302,77.5834848,12.9670821,77.5833238,12.967244332256245,77.58342279039745,43.357,5.5,residential
S25170,456181510,456181579,12.9667195,77.5831002,12.9670089,77.5832919,12.9668642,77.58319605,38.302,4.9,residential
S25171,456181510,1410617123,12.9667195,77.5831002,12.9664179,77.5833441,12.9665687,77.58322215000001,42.699,5.4,residential
S25172,456181510,456181533,12.9667195,77.5831002,12.9668261,77.5829177,12.9667728,77.58300894999999,23.056,2.9,residential
S25173,456181512,456181513,12.9673723,77.5819591,12.9670771,77.5824855,12.9672247,77.58222230000001,65.811,8.4,residential
S25174,456181512,10026604869,12.9673723,77.5819591,12.9671853,77.5818426,12.9672788,77.58190085000001,24.326,3.1,residential
S25175,456181512,10026582509,12.9673723,77.5819591,12.9674998,77.5818147,12.96744671380186,77.58191723291698,25.246,3.2,residential
S25176,456181513,456181496,12.9670771,77.5824855,12.9673284,77.5826238,12.967202749999998,77.58255464999999,31.708,4.0,residential
S25177,456181513,456181528,12.9670771,77.5824855,12.9669735,77.5826674,12.9670253,77.58257645,22.83,2.9,residential
S25178,456181513,456181512,12.9670771,77.5824855,12.9673723,77.5819591,12.9672247,77.58222230000001,65.811,8.4,residential
S25179,456181513,456181500,12.9670771,77.5824855,12.966696,77.5821757,12.966851618864588,77.58236970551172,55.788,7.1,residential
S25180,456181515,456181520,12.9663046,77.5834348,12.9662338,77.5835577,12.9662692,77.58349625,15.47,2.0,residential
S25181,456181515,1410617123,12.9663046,77.5834348,12.9664179,77.5833441,12.96636125,77.58338945,15.979,2.0,residential
S25182,456181515,10028793396,12.9663046,77.5834348,12.9665409,77.5835843,12.966422733775024,77.58350957564551,30.868,3.9,residential
S25183,456181518,1273593957,12.9660265,77.5840467,12.9658881,77.5844308,12.9659573,77.58423875,44.375,5.6,residential
S25184,456181518,10028793399,12.9660265,77.5840467,12.9660559,77.5839772,12.9660412,77.58401195,8.21,1.0,residential
S25185,456181518,456181523,12.9660265,77.5840467,12.9658019,77.58395,12.9659142,77.58399835,27.084,3.4,residential
S25186,456181519,10026604835,12.9654449,77.5837855,12.9655193,77.583554,12.9654821,77.58366975000001,26.414,2.4,tertiary
S25187,456181519,456181523,12.9654449,77.5837855,12.9658019,77.58395,12.9656234,77.58386775,43.515,5.5,residential
S25188,456181520,10028793399,12.9662338,77.5835577,12.9660559,77.5839772,12.96614485,77.58376745000001,49.575,6.3,residential
S25189,456181520,456181515,12.9662338,77.5835577,12.9663046,77.5834348,12.9662692,77.58349625,15.47,2.0,residential
S25190,456181520,456181522,12.9662338,77.5835577,12.9659939,77.5834228,12.96611385,77.58349025,30.418,3.9,residential
S25191,456181521,429001084,12.9656064,77.5832827,12.9657009,77.5830343,12.96565365,77.5831585,28.895,2.6,tertiary
S25192,456181521,10026604841,12.9656064,77.5832827,12.9659404,77.5834035,12.9657734,77.58334310000001,39.378,5.0,residential
S25193,456181522,10026604841,12.9659939,77.5834228,12.9659404,77.5834035,12.96596715,77.58341315,6.306,0.8,residential
S25194,456181522,456181520,12.9659939,77.5834228,12.9662338,77.5835577,12.96611385,77.58349025,30.418,3.9,residential
S25195,456181522,10026604839,12.9659939,77.5834228,12.9658723,77.5837567,12.9659331,77.58358974999999,38.625,4.9,residential
S25196,456181523,456181518,12.9658019,77.58395,12.9660265,77.5840467,12.9659142,77.58399835,27.084,3.4,residential
S25197,456181523,456181519,12.9658019,77.58395,12.9654449,77.5837855,12.9656234,77.58386775,43.515,5.5,residential
S25198,456181523,10026604839,12.9658019,77.58395,12.9658723,77.5837567,12.9658371,77.58385335,22.361,2.8,residential
S25199,456181526,429231105,12.9657485,77.5829339,12.9658494,77.5827019,12.96579895,77.58281790000001,27.53,2.5,tertiary
S25200,456181526,10026604844,12.9657485,77.5829339,12.9660501,77.5830707,12.9658993,77.5830023,36.667,4.7,residential
S25201,456181528,10028793390,12.9669735,77.5826674,12.96688,77.5828261,12.96692675,77.58274675000001,20.095,2.6,residential
S25202,456181528,456181513,12.9669735,77.5826674,12.9670771,77.5824855,12.9670253,77.58257645,22.83,2.9,residential
S25203,456181528,10026604858,12.9669735,77.5826674,12.9665704,77.5821045,12.966596976060456,77.58242939265209,97.978,12.5,residential
S25204,456181533,456181510,12.9668261,77.5829177,12.9667195,77.5831002,12.9667728,77.58300894999999,23.056,2.9,residential
S25205,456181533,10028793390,12.9668261,77.5829177,12.96688,77.5828261,12.96685305,77.5828719,11.595,1.5,residential
S25206,456181533,10026604860,12.9668261,77.5829177,12.9663434,77.582622,12.966563435590812,77.58279771324763,63.754,8.1,residential
S25207,456181536,429001085,12.9670632,77.5815781,12.9665499,77.5812979,12.96680655,77.58143799999999,64.65,8.2,residential
S25208,456181536,10026604866,12.9670632,77.5815781,12.967218,77.581662,12.9671406,77.58162005,19.466,2.5,residential
S25209,456181536,456181539,12.9670632,77.5815781,12.9669809,77.5817152,12.96702205,77.58164665000001,17.449,2.2,residential
S25210,456181539,456181536,12.9669809,77.5817152,12.9670632,77.5815781,12.96702205,77.58164665000001,17.449,2.2,residential
S25211,456181539,10026604863,12.9669809,77.5817152,12.9668446,77.5819355,12.96691275,77.58182535,28.276,3.6,residential
S25212,456181539,10026604869,12.9669809,77.5817152,12.9671853,77.5818426,12.9670831,77.5817789,26.592,3.4,residential
S25213,456181546,1273593943,12.9678737,77.5814406,12.967775,77.5813871,12.96782435,77.58141384999999,12.412,1.6,residential
S25214,456181546,10026715405,12.9678737,77.5814406,12.9680371,77.581148,12.9679554,77.5812943,36.543,4.6,residential
S25215,456181546,1273593900,12.9678737,77.5814406,12.9681389,77.5815646,12.968005389870868,77.58150455594138,32.410000000000004,4.1,residential
S25216,456181553,429231045,12.9680118,77.5832596,12.9680762,77.5831594,12.968044,77.58320950000001,13.006,1.7,residential
S25217,456181553,10028793406,12.9680118,77.5832596,12.9678368,77.5836096,12.9679243,77.5834346,42.626,5.4,residential
S25218,456181553,456181554,12.9680118,77.5832596,12.9676333,77.583074,12.96782255,77.5831668,46.646,5.9,residential
S25219,456181554,456181556,12.9676333,77.583074,12.9676688,77.5828395,12.96765105,77.58295675,25.715,3.3,residential
S25220,456181554,456181553,12.9676333,77.583074,12.9680118,77.5832596,12.96782255,77.5831668,46.646,5.9,residential
S25221,456181554,10028793405,12.9676333,77.583074,12.9674541,77.5834237,12.967526654765503,77.58324015445375,43.03,5.5,residential
S25222,456181556,456181506,12.9676688,77.5828395,12.9673665,77.5826471,12.96751765,77.5827433,39.555,5.0,residential
S25223,456181556,456181554,12.9676688,77.5828395,12.9676333,77.583074,12.96765105,77.58295675,25.715,3.3,residential
S25224,456181556,10026627717,12.9676688,77.5828395,12.968034,77.582992,12.9678514,77.58291575000001,43.842,5.6,residential
S25225,456181560,429231043,12.9679729,77.5850328,12.9683186,77.584749,12.96814575,77.5848909,49.228,4.5,tertiary
S25226,456181560,429001088,12.9679729,77.5850328,12.9678858,77.5851146,12.96792935,77.5850737,13.129,1.2,tertiary
S25227,456181560,456181562,12.9679729,77.5850328,12.9673897,77.5848589,12.967688190744598,77.58491818954776,68.08800000000001,8.7,residential
S25228,456181562,456181563,12.9673897,77.5848589,12.9674412,77.5846399,12.96741545,77.58474939999999,24.412,3.1,residential
S25229,456181562,429001092,12.9673897,77.5848589,12.966893,77.5846957,12.967131132213202,77.58480134139742,58.736,7.5,residential
S25230,456181562,456181560,12.9673897,77.5848589,12.9679729,77.5850328,12.967688190744598,77.58491818954776,68.088,8.7,residential
S25231,456181563,429230953,12.9674412,77.5846399,12.9671859,77.5846823,12.96731355,77.5846611,28.757,3.7,residential
S25232,456181563,429230954,12.9674412,77.5846399,12.9674991,77.5846126,12.96747015,77.58462625,7.085,0.9,residential
S25233,456181563,456181562,12.9674412,77.5846399,12.9673897,77.5848589,12.96741545,77.58474939999999,24.412,3.1,residential
S25234,456181566,3529804940,12.9668408,77.5849046,12.9663655,77.5847574,12.96660315,77.58483100000001,55.206,7.0,residential
S25235,456181566,4209374022,12.9668408,77.5849046,12.9667876,77.5851355,12.9668142,77.58502005,25.71,3.3,residential
S25236,456181566,429001092,12.9668408,77.5849046,12.966893,77.5846957,12.9668669,77.58480015,23.369,3.0,residential
S25237,456181566,456181567,12.9668408,77.5849046,12.9677702,77.5852488,12.96731225913114,77.58505847563515,109.955,14.0,residential
S25238,456181567,429001088,12.9677702,77.5852488,12.9678858,77.5851146,12.967828,77.58518169999999,19.409,1.8,tertiary
S25239,456181567,429231024,12.9677702,77.5852488,12.9676597,77.585445,12.96771495,77.5853469,24.555,2.2,tertiary
S25240,456181567,456181566,12.9677702,77.5852488,12.9668408,77.5849046,12.96731225913114,77.58505847563515,109.955,14.0,residential
S25241,456181572,3529804940,12.9663267,77.5849988,12.9663655,77.5847574,12.9663461,77.5848781,26.511,3.4,residential
S25242,456181572,4209374022,12.9663267,77.5849988,12.9667876,77.5851355,12.966560729300904,77.58505499127338,53.424,6.8,residential
S25243,456181572,4209268401,12.9663267,77.5849988,12.96613,77.5849439,12.966228345373937,77.58497136657728,22.666,2.9,residential
S25244,456181573,11387473326,12.9670475,77.5838384,12.9670785,77.5838078,12.967063,77.5838231,4.783,0.6,residential
S25245,456181573,429231101,12.9670475,77.5838384,12.9666419,77.5846334,12.9668447,77.58423590000001,97.238,12.4,residential
S25246,456181573,456181578,12.9670475,77.5838384,12.9668199,77.5837417,12.9669337,77.58379005,27.391,3.5,residential
S25247,456181575,10028793396,12.966759,77.5837223,12.9665409,77.5835843,12.96664995,77.58365330000001,28.491,3.6,residential
S25248,456181575,456181578,12.966759,77.5837223,12.9668199,77.5837417,12.96678945,77.583732,7.091,0.9,residential
S25249,456181575,4126165191,12.966759,77.5837223,12.9664448,77.5845771,12.96657329362152,77.58413967550732,99.328,12.6,residential
S25250,456181578,456181575,12.9668199,77.5837417,12.966759,77.5837223,12.96678945,77.583732,7.091,0.9,residential
S25251,456181578,456181573,12.9668199,77.5837417,12.9670475,77.5838384,12.9669337,77.58379005,27.391,3.5,residential
S25252,456181578,10028793392,12.9668199,77.5837417,12.9669615,77.5834047,12.9668907,77.5835732,39.767,5.1,residential
S25253,456181579,456181510,12.9670089,77.5832919,12.9667195,77.5831002,12.9668642,77.58319605,38.302,4.9,residential
S25254,456181579,10028793388,12.9670089,77.5832919,12.9670821,77.5833238,12.9670455,77.58330785000001,8.843,1.1,residential
S25255,456181579,10028793392,12.9670089,77.5832919,12.9669615,77.5834047,12.9669852,77.58334830000001,13.311,1.7,residential
S25256,456181581,456181509,12.9673702,77.5836829,12.9674302,77.5834848,12.9674002,77.58358385,22.479,2.9,residential
S25257,456181581,456181590,12.9673702,77.5836829,12.9675089,77.5837852,12.96743955,77.58373405,18.993,2.4,residential
S25258,456181581,11387473326,12.9673702,77.5836829,12.9670785,77.5838078,12.967231490002122,77.5837554454761,37.265,4.7,residential
S25259,456181585,429231047,12.9677133,77.583862,12.9677799,77.5837235,12.9677466,77.58379275,16.735,2.1,residential
S25260,456181585,456181587,12.9677133,77.583862,12.9675721,77.5841827,12.9676427,77.58402235,38.133,4.9,residential
S25261,456181585,456181590,12.9677133,77.583862,12.9675089,77.5837852,12.9676111,77.58382359999999,24.204,3.1,residential
S25262,456181587,456181585,12.9675721,77.5841827,12.9677133,77.583862,12.9676427,77.58402235,38.133,4.9,residential
S25263,456181587,456181592,12.9675721,77.5841827,12.9675561,77.5842346,12.9675641,77.58420865,5.899,0.8,residential
S25264,456181587,10028793402,12.9675721,77.5841827,12.9673822,77.5840904,12.96747715,77.58413655,23.365,3.0,residential
S25265,456181590,10028793402,12.9675089,77.5837852,12.9673822,77.5840904,12.96744555,77.5839378,35.947,4.6,residential
S25266,456181590,456181581,12.9675089,77.5837852,12.9673702,77.5836829,12.96743955,77.58373405,18.993,2.4,residential
S25267,456181590,456181585,12.9675089,77.5837852,12.9677133,77.583862,12.9676111,77.58382359999999,24.204,3.1,residential
S25268,456181592,456181587,12.9675561,77.5842346,12.9675721,77.5841827,12.9675641,77.58420865,5.899,0.8,residential
S25269,456181592,429230956,12.9675561,77.5842346,12.9679179,77.5843896,12.967737,77.5843121,43.596,5.5,residential
S25270,456181592,429230954,12.9675561,77.5842346,12.9674991,77.5846126,12.96750013508288,77.58441848165698,42.128,5.4,residential
S25271,456181594,429230955,12.9681289,77.5846326,12.9678558,77.5844798,12.96799235,77.58455620000001,34.588,4.4,residential
S25272,456181594,429231043,12.9681289,77.5846326,12.9683186,77.584749,12.96822375,77.5846908,24.577,3.1,residential
S25273,456181594,13238812046,12.9681289,77.5846326,12.9683093,77.584297,12.968219083111304,77.58446479091948,41.531,5.3,residential
S25274,456181597,3529823179,12.9686332,77.5836946,12.9687078,77.583534,12.9686705,77.5836143,19.278,2.5,residential
S25275,456181597,10026627737,12.9686332,77.5836946,12.968429,77.5840744,12.9685311,77.58388450000001,47.003,6.0,residential
S25276,456181597,4128254790,12.9686332,77.5836946,12.9692008,77.5838703,12.968915800500575,77.58378632426493,65.929,8.4,residential
S25277,456181606,10026582512,12.9684991,77.5823494,12.9684378,77.5823206,12.96846845,77.582335,7.497,1.0,residential
S25278,456181606,456181635,12.9684991,77.5823494,12.968719,77.5824441,12.96860905,77.58239675,26.518,3.4,residential
S25279,456181606,10026627724,12.9684991,77.5823494,12.9685642,77.5821969,12.96853165,77.58227314999999,18.041,2.3,residential
S25280,456181612,429231038,12.968689,77.5819046,12.9683401,77.5816913,12.96851455,77.58179795000001,45.159,5.7,residential
S25281,456181612,429231037,12.968689,77.5819046,12.9693228,77.5821543,12.9690059,77.58202945,75.491,9.6,residential
S25282,456181612,10026715415,12.968689,77.5819046,12.9688204,77.5816098,12.9687547,77.5817572,35.127,4.5,residential
S25283,456181612,10026627720,12.968689,77.5819046,12.9686376,77.5820251,12.9686633,77.58196484999999,14.253,1.8,residential
S25284,456181618,10028793364,12.9702833,77.5812136,12.970249,77.5812848,12.97026615,77.5812492,8.606,1.1,residential
S25285,456181618,10028793369,12.9702833,77.5812136,12.9703445,77.5810866,12.9703139,77.5811501,15.352,2.0,residential
S25286,456181618,456181623,12.9702833,77.5812136,12.970002,77.5810773,12.97014265,77.58114545000001,34.591,4.4,residential
S25287,456181620,10028793366,12.9694848,77.5808266,12.9698555,77.5810063,12.96967015,77.58091644999999,45.588,5.8,residential
S25288,456181620,10026725127,12.9694848,77.5808266,12.9696512,77.5805373,12.969568,77.58068195,36.401,4.6,residential
S25289,456181620,10026725121,12.9694848,77.5808266,12.9694319,77.5809379,12.96945835,77.58088225,13.418,1.7,residential
S25290,456181623,10028793366,12.970002,77.5810773,12.9698555,77.5810063,12.96992875,77.58104180000001,18.015,2.3,residential
S25291,456181623,456181618,12.970002,77.5810773,12.9702833,77.5812136,12.97014265,77.58114545000001,34.591,4.4,residential
S25292,456181623,456181626,12.970002,77.5810773,12.9698834,77.5813021,12.9699427,77.58118970000001,27.7,3.5,residential
S25293,456181626,1273593919,12.9698834,77.5813021,12.9700751,77.5815181,12.969979250000002,77.5814101,31.657,4.0,residential
S25294,456181626,456181489,12.9698834,77.5813021,12.9695852,77.581163,12.9697343,77.58123255000001,36.423,4.6,residential
S25295,456181626,456181623,12.9698834,77.5813021,12.970002,77.5810773,12.9699427,77.58118970000001,27.7,3.5,residential
S25296,456181627,10026593762,12.9656624,77.5817596,12.9658577,77.5818561,12.96576005,77.58180784999999,24.103,3.1,residential
S25297,456181627,429001177,12.9656624,77.5817596,12.9654833,77.5816696,12.96557285,77.5817146,22.175,2.8,residential
S25298,456181627,10026593761,12.9656624,77.5817596,12.9659138,77.5812401,12.9657881,77.58149985,62.852,8.0,residential
S25299,456181634,429231081,12.9660452,77.580958,12.9659902,77.5809213,12.9660177,77.58093965,7.295,0.9,residential
S25300,456181634,429231063,12.9660452,77.580958,12.9662154,77.581075,12.9661303,77.5810165,22.779,2.9,residential
S25301,456181634,10026487906,12.9660452,77.580958,12.9660064,77.5810409,12.9660258,77.58099945000001,9.965,1.3,residential
S25302,456181635,456181606,12.968719,77.5824441,12.9684991,77.5823494,12.96860905,77.58239675,26.518,3.4,residential
S25303,456181635,429230960,12.968719,77.5824441,12.9691685,77.5825825,12.9689437577233,77.58251327491264,52.184,6.6,residential
S25304,456181635,1273593984,12.968719,77.5824441,12.9683476,77.5832715,12.968529666625033,77.5828562229969,98.725,12.6,residential
S25305,456190555,10028793371,12.9704802,77.5817281,12.9705355,77.5816182,12.97050785,77.58167315,13.402,1.7,residential
S25306,456190555,429231033,12.9704802,77.5817281,12.9703723,77.5819592,12.97042625,77.58184365,27.767,3.5,residential
S25307,456190555,429230962,12.9704802,77.5817281,12.971136,77.5819941,12.9708081,77.5818611,78.411,10.0,residential
S25308,456190558,429230994,12.9707213,77.5824141,12.9708844,77.5822699,12.970802849999998,77.582342,23.939,2.2,tertiary
S25309,456190558,429230992,12.9707213,77.5824141,12.9706737,77.5824651,12.9706975,77.58243959999999,7.652,0.7,tertiary
S25310,456190558,456190560,12.9707213,77.5824141,12.9702748,77.5821958,12.97049805,77.58230495,54.996,7.0,residential
S25311,456190560,10028793374,12.9702748,77.5821958,12.9703384,77.5820414,12.9703066,77.5821186,18.164,2.3,residential
S25312,456190560,429231035,12.9702748,77.5821958,12.9700153,77.5826,12.97014505,77.58239789999999,52.449,6.7,residential
S25313,456190560,456190558,12.9702748,77.5821958,12.9707213,77.5824141,12.97049805,77.58230495,54.996,7.0,residential
S25314,456204184,3461278332,12.9790803,77.5875011,12.9810117,77.5885078,12.980111263965286,77.587807842619,253.32,23.1,tertiary
S25315,456204184,10038561218,12.9790803,77.5875011,12.9778357,77.5880384,12.978445717751306,77.58772575367726,151.77,13.9,tertiary
S25316,456209067,4017403934,12.9752121,77.5936983,12.9750314,77.59286,12.975091803077516,77.59328613013422,93.454,13.5,unclassified
S25317,456209067,249088221,12.9752121,77.5936983,12.974771,77.593363,12.975014791090574,77.59349974920754,62.016,9.3,unclassified
S25482,458263319,459554635,12.9670407,77.5946434,12.9665831,77.5945536,12.966818665421131,77.59458931181727,52.897,6.7,residential
S25483,458263319,11425338076,12.9670407,77.5946434,12.9670885,77.5946018,12.96706538628149,77.59462340411199,6.987,0.5,primary
S25546,459554574,459554814,12.9659387,77.5911751,12.9659898,77.5919078,12.96596425,77.59154145,79.598,10.1,residential
S25547,459554574,459554620,12.9659387,77.5911751,12.965869,77.5908997,12.96590385,77.5910374,30.832,3.9,residential
S25548,459554574,459554617,12.9659387,77.5911751,12.966255,77.5912018,12.96609685,77.59118845,35.29,4.5,residential
S25549,459554574,459554783,12.9659387,77.5911751,12.9656738,77.5918756,12.96571648637454,77.59141861970932,100.045,12.7,residential
S25550,459554579,459554710,12.9660182,77.5925484,12.9659479,77.5937217,12.96598305,77.59313505,127.379,16.2,residential
S25551,459554579,10060571785,12.9660182,77.5925484,12.9659959,77.5922054,12.96600705,77.5923769,37.25,4.7,residential
S25552,459554579,459554610,12.9660182,77.5925484,12.9657805,77.5925331,12.96589935,77.59254075,26.483,2.4,tertiary
S25553,459554579,459554615,12.9660182,77.5925484,12.9662903,77.5925767,12.96615425,77.59256255,30.411,2.8,tertiary
S25554,459554582,459554710,12.9658959,77.5944259,12.9659479,77.5937217,12.9659219,77.5940738,76.526,9.7,residential
S25555,459554582,459554612,12.9658959,77.5944259,12.9657161,77.5943741,12.965806,77.59440000000001,20.766,2.6,residential
S25556,459554582,428420203,12.9658959,77.5944259,12.9659381,77.5953318,12.96589527234749,77.59488014108803,98.458,12.5,residential
S25557,459554588,459554703,12.9637472,77.5939863,12.9637494,77.5937421,12.9637483,77.5938642,26.463,3.4,residential
S25558,459554588,459554595,12.9637472,77.5939863,12.9630328,77.5938783,12.963390069584854,77.59393183917923,80.295,10.2,residential
S25559,459554592,459554839,12.9637355,77.5923407,12.9637494,77.59325,12.96374245,77.59279534999999,98.545,12.5,residential
S25560,459554592,459554856,12.9637355,77.5923407,12.9635058,77.592307,12.96362065,77.59232385,25.801,2.4,tertiary
S25561,459554592,2228056212,12.9637355,77.5923407,12.9640064,77.5923775,12.96387095,77.5923591,30.386,2.8,tertiary
S25562,459554594,10060571771,12.9630131,77.5922467,12.9630248,77.5928384,12.963018941225412,77.5925425501736,64.13,8.2,residential
S25563,459554594,428435162,12.9630131,77.5922467,12.9624714,77.5921797,12.962741833713835,77.59221653861471,60.676,5.5,tertiary
S25564,459554594,459554856,12.9630131,77.5922467,12.9635058,77.592307,12.963259417797849,77.59227713308698,55.175,5.0,tertiary
S25565,459554595,459554701,12.9630328,77.5938783,12.9630306,77.593603,12.9630317,77.59374065,29.833,3.8,residential
S25566,459554595,248455451,12.9630328,77.5938783,12.9622565,77.5937165,12.962644651803265,77.5937973913091,88.083,11.2,residential
S25567,459554597,459554605,12.9643316,77.5924044,12.9647365,77.5924469,12.96453405,77.59242565,45.258,4.1,tertiary
S25568,459554597,2228056212,12.9643316,77.5924044,12.9640064,77.5923775,12.964168885077648,77.59239236035485,36.28,3.3,tertiary
S25569,459554599,459554705,12.964293,77.5940696,12.9643055,77.5937292,12.96429925,77.5938994,36.912,4.7,residential
S25570,459554599,459554588,12.964293,77.5940696,12.9637472,77.5939863,12.9640201,77.59402795,61.358,7.8,residential
S25571,459554605,459554597,12.9647365,77.5924469,12.9643316,77.5924044,12.96453405,77.59242565,45.258,4.1,tertiary
S25572,459554605,459554726,12.9647365,77.5924469,12.9647319,77.5932219,12.9647342,77.5928344,83.981,10.7,residential
S25573,459554605,459554904,12.9647365,77.5924469,12.9650244,77.5924623,12.96488030521766,77.59245741341388,32.063,2.9,tertiary
S25574,459554606,459554716,12.9647316,77.5941365,12.9647474,77.5937198,12.9647395,77.59392815000001,45.188,5.7,residential
S25575,459554606,459554599,12.9647316,77.5941365,12.964293,77.5940696,12.9645123,77.59410305,49.306,6.3,residential
S25576,459554608,459554721,12.9653017,77.5924873,12.9652857,77.5932318,12.9652937,77.59285955,80.694,10.3,residential
S25577,459554608,459554904,12.9653017,77.5924873,12.9650244,77.5924623,12.96516305,77.59247479999999,30.953,2.8,tertiary
S25578,459554608,249081341,12.9653017,77.5924873,12.9655872,77.5925073,12.96544445,77.59249729999999,31.82,2.9,tertiary
S25579,459554609,459554715,12.9652854,77.5942499,12.9652865,77.593711,12.96528595,77.59398045,58.395,7.4,residential
S25580,459554609,459554606,12.9652854,77.5942499,12.9647316,77.5941365,12.965011557387008,77.59417928037355,62.913,8.0,residential
S25581,459554610,459554723,12.9657805,77.5925331,12.9657453,77.5932627,12.9657629,77.5928979,79.156,10.1,residential
S25582,459554610,249081341,12.9657805,77.5925331,12.9655872,77.5925073,12.96568385,77.5925202,21.675,2.0,tertiary
S25583,459554610,459554579,12.9657805,77.5925331,12.9660182,77.5925484,12.96589935,77.59254075,26.483,2.4,tertiary
S25584,459554612,459554713,12.9657161,77.5943741,12.9657178,77.5937019,12.96571695,77.594038,72.84,9.3,residential
S25585,459554612,459554738,12.9657161,77.5943741,12.9655353,77.5943226,12.9656257,77.59434834999999,20.864,2.7,residential
S25586,459554614,459554582,12.9661999,77.5945067,12.9658959,77.5944259,12.9660479,77.5944663,34.919,4.4,residential
S25587,459554614,459554708,12.9661999,77.5945067,12.966237,77.59372,12.966218478526232,77.59411335131405,85.347,10.9,residential
S25588,459554615,459554810,12.9662903,77.5925767,12.9662742,77.5919332,12.96628225,77.59225495,69.753,8.9,residential
S25589,459554615,459554708,12.9662903,77.5925767,12.966237,77.59372,12.96626365,77.59314835,124.03,15.8,residential
S25590,459554615,459554579,12.9662903,77.5925767,12.9660182,77.5925484,12.96615425,77.59256255,30.411,2.8,tertiary
